run iteration throughput state cores frequency explore
5 393 10287314 3 2 14 0
5 394 10297783 3 2 14 0
5 395 10298026 3 2 14 0
5 396 10299291 3 2 14 0
5 397 10288895 3 2 14 0
5 398 10294926 3 2 14 0
5 399 10295829 3 2 14 0
5 400 10299036 3 2 14 0
5 401 10299493 3 2 14 0
5 402 10286635 3 2 14 0
5 403 10295770 3 2 14 0
5 404 10298905 3 2 14 0
5 405 10299519 3 2 14 0
5 406 10288612 3 2 14 0
5 407 10295371 3 2 14 0
5 408 10297594 3 2 14 0
5 409 10299325 3 2 14 0
5 410 10288549 3 2 14 0
5 411 10294081 3 2 14 0
5 412 10295852 3 2 14 0
5 413 10299170 3 2 14 0
5 414 10299490 3 2 14 0
5 415 10289989 3 2 14 0
5 416 10295603 3 2 14 0
5 417 10298631 3 2 14 0
5 418 10299055 3 2 14 0
5 419 10289053 3 2 14 0
5 420 10295884 3 2 14 0
5 421 10296982 3 2 14 0
5 422 10299101 3 2 14 0
5 423 10298929 3 2 14 0
5 424 10286446 3 2 14 0
5 425 10298799 3 2 14 0
5 426 10302413 3 2 14 0
5 427 10289544 3 2 14 0
5 428 10297258 3 2 14 0
5 429 10297317 3 2 14 0
5 430 10300540 3 2 14 0

6 431 19262765 5 2 14 0
6 432 10957486 3 2 14 0
6 433 10290344 3 2 14 0
6 434 10293177 3 2 14 0
6 435 10296508 3 2 14 0
6 436 10283819 3 2 14 0
6 437 10290045 3 2 14 0
6 438 10290512 3 2 14 0
6 439 10291769 3 2 14 0
6 440 10292112 3 2 14 0
6 441 10279849 3 2 14 0
6 442 10288554 3 2 14 0
6 443 10291220 3 2 14 0
6 444 10290696 3 2 14 0
6 445 10280915 3 2 14 0
6 446 10288257 3 2 14 0
6 447 10290903 3 2 14 0
6 448 10292024 3 2 14 0
6 449 10281196 3 2 14 0
6 450 10287481 3 2 14 0
6 451 10288695 3 2 14 0
6 452 10292109 3 2 14 0
6 453 10291844 3 2 14 0
6 454 10280041 3 2 14 0
6 455 10291881 3 2 14 0
6 456 10293440 3 2 14 0
6 457 10274242 3 2 14 0
6 458 10288718 3 2 14 0
6 459 10289717 3 2 14 0
6 460 10292284 3 2 14 0
6 461 10281685 3 2 14 0
6 462 10288237 3 2 14 0
6 463 10289270 3 2 14 0
6 464 10292351 3 2 14 0
6 465 10292388 3 2 14 0
6 466 10279879 3 2 14 0
6 467 10290335 3 2 14 0
6 468 10291624 3 2 14 0
6 469 10291781 3 2 14 0
6 470 10281405 3 2 14 0
6 471 10289047 3 2 14 0
6 472 10290043 3 2 14 0
6 473 10291917 3 2 14 0
6 474 10292025 3 2 14 0
6 475 10279374 3 2 14 0
6 476 10288534 3 2 14 0
6 477 10291438 3 2 14 0
6 478 10291709 3 2 14 0
6 479 10288552 3 2 14 0
6 480 10279324 3 2 14 0
6 481 10288739 3 2 14 0
6 482 10292082 3 2 14 0
6 483 10291618 3 2 14 0
6 484 10280495 3 2 14 0
6 485 10287976 3 2 14 0
6 486 10289332 3 2 14 0
6 487 10291840 3 2 14 0
6 488 10293911 3 2 14 0
6 489 10279495 3 2 14 0
6 490 10288705 3 2 14 0
6 491 10290365 3 2 14 0
6 492 10290577 3 2 14 0
6 493 10281188 3 2 14 0
6 494 10288987 3 2 14 0
6 495 10289209 3 2 14 0
6 496 10292442 3 2 14 0
6 497 10292125 3 2 14 0
6 498 10279679 3 2 14 0
6 499 10290475 3 2 14 0
6 500 10291203 3 2 14 0
6 501 10292745 3 2 14 0
6 502 10280419 3 2 14 0
6 503 10288492 3 2 14 0
6 504 10290188 3 2 14 0
6 505 10292080 3 2 14 0
6 506 10281371 3 2 14 0
6 507 10287800 3 2 14 0
6 508 10289918 3 2 14 0
6 509 10291600 3 2 14 0
6 510 10291945 3 2 14 0
6 511 10279199 3 2 14 0
6 512 10288352 3 2 14 0
6 513 10290129 3 2 14 0
6 514 10292217 3 2 14 0
6 515 10282034 3 2 14 0
6 516 10288470 3 2 14 0
6 517 10288578 3 2 14 0
6 518 10292177 3 2 14 0
6 519 10291205 3 2 14 0
6 520 10282517 3 2 14 0
6 521 10289619 3 2 14 0
6 522 10291374 3 2 14 0
6 523 10291951 3 2 14 0
6 524 10276196 3 2 14 0
6 525 10282447 3 2 14 0

7 526 11778641 3 2 14 0
7 527 11042794 3 2 14 0
7 528 10283431 3 2 14 0
7 529 10293430 3 2 14 0
7 530 10291940 3 2 14 0
7 531 10294479 3 2 14 0
7 532 10293604 3 2 14 0
7 533 10282926 3 2 14 0
7 534 10291664 3 2 14 0
7 535 10294065 3 2 14 0
7 536 10295303 3 2 14 0
7 537 10285741 3 2 14 0
7 538 10291538 3 2 14 0
7 539 10294458 3 2 14 0
7 540 10295716 3 2 14 0
7 541 10284160 3 2 14 0
7 542 10291634 3 2 14 0
7 543 10295957 3 2 14 0
7 544 10296076 3 2 14 0
7 545 10284042 3 2 14 0
7 546 10292465 3 2 14 0
7 547 10294901 3 2 14 0
7 548 10295998 3 2 14 0
7 549 10285246 3 2 14 0
7 550 10294332 3 2 14 0
7 551 10293628 3 2 14 0
7 552 10289714 3 2 14 0
7 553 10294259 3 2 14 0
7 554 10282761 3 2 14 0
7 555 10292043 3 2 14 0
7 556 10294545 3 2 14 0
7 557 10296039 3 2 14 0
7 558 10285628 3 2 14 0
7 559 10292598 3 2 14 0
7 560 10294625 3 2 14 0
7 561 10297573 3 2 14 0
7 562 10285577 3 2 14 0
7 563 10292826 3 2 14 0
7 564 10294254 3 2 14 0
7 565 10296143 3 2 14 0
7 566 10285631 3 2 14 0
7 567 10292314 3 2 14 0
7 568 10292057 3 2 14 0
7 569 10295889 3 2 14 0
7 570 10295489 3 2 14 0
7 571 10284483 3 2 14 0
7 572 10292630 3 2 14 0
7 573 10295310 3 2 14 0
7 574 10295816 3 2 14 0
7 575 10284970 3 2 14 0
7 576 10292466 3 2 14 0
7 577 10294149 3 2 14 0
7 578 10295256 3 2 14 0
7 579 10295919 3 2 14 0
7 580 10283182 3 2 14 0
7 581 10291987 3 2 14 0
7 582 10297763 3 2 14 0
7 583 10296790 3 2 14 0
7 584 10285589 3 2 14 0
7 585 10293728 3 2 14 0
7 586 10295469 3 2 14 0
7 587 10296890 3 2 14 0
7 588 10286683 3 2 14 0
7 589 10294250 3 2 14 0
7 590 10294544 3 2 14 0
7 591 10296531 3 2 14 0
7 592 10296989 3 2 14 0
7 593 10285919 3 2 14 0
7 594 10293668 3 2 14 0
7 595 10295275 3 2 14 0
7 596 10296985 3 2 14 0
7 597 10286828 3 2 14 0
7 598 10293851 3 2 14 0
7 599 10293340 3 2 14 0
7 600 10297346 3 2 14 0
7 601 10295828 3 2 14 0
7 602 10283817 3 2 14 0
7 603 10296493 3 2 14 0
7 604 10296600 3 2 14 0
7 605 10285977 3 2 14 0
7 606 10294298 3 2 14 0
7 607 10297033 3 2 14 0
7 608 10297041 3 2 14 0
7 609 10284243 3 2 14 0
7 610 10293394 3 2 14 0
7 611 10294284 3 2 14 0
7 612 10297069 3 2 14 0
7 613 10287770 3 2 14 0
7 614 10298697 3 2 14 0
7 615 10297692 3 2 14 0
7 616 10299703 3 2 14 0
7 617 10299991 3 2 14 0
7 618 10287284 3 2 14 0
7 619 10294683 3 2 14 0
7 620 10297358 3 2 14 0

8 621 0 1 2 14 0
8 622 10862988 3 2 14 0
8 623 10292859 3 2 14 0
8 624 10292810 3 2 14 0
8 625 10297702 3 2 14 0
8 626 10299857 3 2 14 0
8 627 10301493 3 2 14 0
8 628 10300846 3 2 14 0
8 629 10289227 3 2 14 0
8 630 10298610 3 2 14 0
8 631 10301053 3 2 14 0
8 632 10301884 3 2 14 0
8 633 10292086 3 2 14 0
8 634 10299230 3 2 14 0
8 635 10299505 3 2 14 0
8 636 10301998 3 2 14 0
8 637 10301826 3 2 14 0
8 638 10291679 3 2 14 0
8 639 10301695 3 2 14 0
8 640 10302426 3 2 14 0
8 641 10289227 3 2 14 0
8 642 10298415 3 2 14 0
8 643 10300515 3 2 14 0
8 644 10302098 3 2 14 0
8 645 10303778 3 2 14 0
8 646 10288821 3 2 14 0
8 647 10298711 3 2 14 0
8 648 10295947 3 2 14 0
8 649 10300453 3 2 14 0
8 650 10291750 3 2 14 0
8 651 10299039 3 2 14 0
8 652 10299594 3 2 14 0
8 653 10301778 3 2 14 0
8 654 10301992 3 2 14 0
8 655 10289178 3 2 14 0
8 656 10299934 3 2 14 0
8 657 10301776 3 2 14 0
8 658 10300904 3 2 14 0
8 659 10290848 3 2 14 0
8 660 10298799 3 2 14 0
8 661 10300988 3 2 14 0
8 662 10302180 3 2 14 0
8 663 10291488 3 2 14 0
8 664 10298531 3 2 14 0
8 665 10298057 3 2 14 0
8 666 10303461 3 2 14 0
8 667 10302276 3 2 14 0
8 668 10290431 3 2 14 0
8 669 10298477 3 2 14 0
8 670 10299845 3 2 14 0
8 671 10301831 3 2 14 0
8 672 10291733 3 2 14 0
8 673 10299880 3 2 14 0
8 674 10298826 3 2 14 0
8 675 10302220 3 2 14 0
8 676 10301850 3 2 14 0
8 677 10292351 3 2 14 0
8 678 10299075 3 2 14 0
8 679 10301317 3 2 14 0
8 680 10302202 3 2 14 0
8 681 10291314 3 2 14 0
8 682 10298566 3 2 14 0
8 683 10299484 3 2 14 0
8 684 10302130 3 2 14 0
8 685 10292094 3 2 14 0
8 686 10299190 3 2 14 0
8 687 10301942 3 2 14 0
8 688 10302319 3 2 14 0
8 689 10291212 3 2 14 0
8 690 10297815 3 2 14 0
8 691 10299694 3 2 14 0
8 692 10301645 3 2 14 0
8 693 10301963 3 2 14 0
8 694 10289635 3 2 14 0
8 695 10298840 3 2 14 0
8 696 10299659 3 2 14 0
8 697 10302283 3 2 14 0
8 698 10293444 3 2 14 0
8 699 10298370 3 2 14 0
8 700 10300270 3 2 14 0
8 701 10302100 3 2 14 0
8 702 10291673 3 2 14 0
8 703 10302014 3 2 14 0
8 704 10302240 3 2 14 0
8 705 10291590 3 2 14 0
8 706 10298730 3 2 14 0
8 707 10300719 3 2 14 0
8 708 10302079 3 2 14 0
8 709 10291698 3 2 14 0
8 710 10299054 3 2 14 0
8 711 10298850 3 2 14 0
8 712 10302217 3 2 14 0
8 713 10303005 3 2 14 0
8 714 10290921 3 2 14 0
8 715 10299606 3 2 14 0
8 716 9368756 3 2 14 0
8 717 10302053 3 2 14 0

9 718 18400334 5 2 14 0
9 719 10303605 3 2 14 0
9 720 10286123 3 2 14 0
9 721 10276233 3 2 14 0
9 722 10283090 3 2 14 0
9 723 10284396 3 2 14 0
9 724 10285795 3 2 14 0
9 725 10276345 3 2 14 0
9 726 10283938 3 2 14 0
9 727 10282940 3 2 14 0
9 728 10284102 3 2 14 0
9 729 10287423 3 2 14 0
9 730 10286436 3 2 14 0
9 731 10273013 3 2 14 0
9 732 10282706 3 2 14 0
9 733 10284999 3 2 14 0
9 734 10285704 3 2 14 0
9 735 10275143 3 2 14 0
9 736 10283346 3 2 14 0
9 737 10284647 3 2 14 0
9 738 10285509 3 2 14 0
9 739 10275030 3 2 14 0
9 740 10283382 3 2 14 0
9 741 10282984 3 2 14 0
9 742 10281273 3 2 14 0
9 743 10281069 3 2 14 0
9 744 10264142 3 2 14 0
9 745 10276328 3 2 14 0
9 746 10279865 3 2 14 0
9 747 10280956 3 2 14 0
9 748 10270521 3 2 14 0
9 749 10280232 3 2 14 0
9 750 10282787 3 2 14 0
9 751 10270066 3 2 14 0
9 752 10278196 3 2 14 0
9 753 10277190 3 2 14 0
9 754 10280967 3 2 14 0
9 755 10280488 3 2 14 0
9 756 10269587 3 2 14 0
9 757 10278394 3 2 14 0
9 758 10280149 3 2 14 0
9 759 10279637 3 2 14 0
9 760 10270839 3 2 14 0
9 761 10278131 3 2 14 0
9 762 10279216 3 2 14 0
9 763 10280948 3 2 14 0
9 764 10281370 3 2 14 0
9 765 10268734 3 2 14 0
9 766 10277716 3 2 14 0
9 767 10280449 3 2 14 0
9 768 10280300 3 2 14 0
9 769 10269382 3 2 14 0
9 770 10279435 3 2 14 0
9 771 10283598 3 2 14 0
9 772 10280918 3 2 14 0
9 773 10268434 3 2 14 0
9 774 10277954 3 2 14 0
9 775 10280861 3 2 14 0
9 776 10281737 3 2 14 0
9 777 10268882 3 2 14 0
9 778 10277945 3 2 14 0
9 779 10280255 3 2 14 0
9 780 10281423 3 2 14 0
9 781 10270894 3 2 14 0
9 782 10278025 3 2 14 0
9 783 10279328 3 2 14 0
9 784 10281530 3 2 14 0
9 785 10281095 3 2 14 0
9 786 10269140 3 2 14 0
9 787 10277925 3 2 14 0
9 788 10280610 3 2 14 0
9 789 10280512 3 2 14 0
9 790 10270368 3 2 14 0
9 791 10278352 3 2 14 0
9 792 10280176 3 2 14 0
9 793 10281352 3 2 14 0
9 794 10270802 3 2 14 0
9 795 10278411 3 2 14 0
9 796 10278849 3 2 14 0
9 797 10281565 3 2 14 0
9 798 10281109 3 2 14 0
9 799 10270267 3 2 14 0
9 800 10279839 3 2 14 0
9 801 10281296 3 2 14 0
9 802 10268800 3 2 14 0
9 803 10280693 3 2 14 0
9 804 10282935 3 2 14 0
9 805 10267957 3 2 14 0
9 806 10266335 3 2 14 0
9 807 10268313 3 2 14 0
9 808 10269960 3 2 14 0
9 809 10259829 3 2 14 0
9 810 10267032 3 2 14 0
9 811 10266320 3 2 14 0
9 812 10269944 3 2 14 0

10 813 4668264 2 2 14 0
10 814 10271233 3 2 14 0
10 815 10297357 3 2 14 0
10 816 10297694 3 2 14 0
10 817 10299719 3 2 14 0
10 818 10300576 3 2 14 0
10 819 10287144 3 2 14 0
10 820 10296183 3 2 14 0
10 821 10299310 3 2 14 0
10 822 10299830 3 2 14 0
10 823 10289374 3 2 14 0
10 824 10296530 3 2 14 0
10 825 10299738 3 2 14 0
10 826 10300006 3 2 14 0
10 827 10298237 3 2 14 0
10 828 10286517 3 2 14 0
10 829 10295911 3 2 14 0
10 830 10297997 3 2 14 0
10 831 10299017 3 2 14 0
10 832 10288499 3 2 14 0
10 833 10296178 3 2 14 0
10 834 10297591 3 2 14 0
10 835 10300663 3 2 14 0
10 836 10298950 3 2 14 0
10 837 10287070 3 2 14 0
10 838 10295900 3 2 14 0
10 839 10297965 3 2 14 0
10 840 10292258 3 2 14 0
10 841 10288706 3 2 14 0
10 842 10294935 3 2 14 0
10 843 10295596 3 2 14 0
10 844 10299247 3 2 14 0
10 845 10299464 3 2 14 0
10 846 10291153 3 2 14 0
10 847 10299290 3 2 14 0
10 848 10299540 3 2 14 0
10 849 10286734 3 2 14 0
10 850 10295874 3 2 14 0
10 851 10297639 3 2 14 0
10 852 10299386 3 2 14 0
10 853 10288368 3 2 14 0
10 854 10296320 3 2 14 0
10 855 10295536 3 2 14 0
10 856 10298207 3 2 14 0
10 857 10299375 3 2 14 0
10 858 10289472 3 2 14 0
10 859 10295996 3 2 14 0
10 860 10295879 3 2 14 0
10 861 10298390 3 2 14 0
10 862 10298212 3 2 14 0
10 863 10286537 3 2 14 0
10 864 10296070 3 2 14 0
10 865 10299406 3 2 14 0
10 866 10299721 3 2 14 0
10 867 10289721 3 2 14 0
10 868 10296218 3 2 14 0
10 869 10298321 3 2 14 0
10 870 10298714 3 2 14 0
10 871 10289223 3 2 14 0
