run iteration throughput state cores frequency explore
2 125 749598 2 2 4 1
2 126 826035 2 3 5 1
2 127 805897 2 3 4 1
2 128 801818 2 3 3 1
2 129 1551242 4 4 4 1
2 130 857510 3 3 3 1
2 131 729045 2 2 2 1
2 132 769419 2 2 3 1
2 133 764293 2 2 3 1
2 134 748346 2 2 3 1
2 135 802373 2 3 4 1
2 136 1534695 4 4 5 1
2 137 1751900 5 4 6 1
2 138 1677977 5 4 5 1
2 139 1664122 4 4 5 1
2 140 1761616 5 4 6 1
2 141 1745758 5 4 7 1
2 142 1805309 5 4 8 1
2 143 1763180 5 4 7 1
2 144 1745756 5 4 6 1
2 145 941833 3 3 7 1
2 146 831899 2 2 8 1
2 147 876994 3 3 7 1
2 148 832474 2 2 7 1
2 149 808803 2 2 6 1
2 150 418514 2 1 5 1
2 151 403518 1 1 5 1
2 152 391923 1 1 4 1
2 153 390948 1 1 4 1
2 154 390702 1 1 4 1
2 155 402325 1 1 5 1
2 156 428893 2 1 6 1
2 157 429020 2 1 7 1
2 158 428653 2 1 6 1
2 159 766792 2 2 5 1
2 160 825925 2 3 5 1
2 161 1596187 4 4 5 1
2 162 828756 2 3 5 1
2 163 1580093 4 4 4 1
2 164 1609668 4 4 4 1
2 165 1604305 4 4 3 1
2 166 864543 3 3 3 1
2 167 744303 2 3 2 1
2 168 1574789 4 4 3 1
2 169 752474 2 3 2 1
2 170 738036 2 3 2 1
2 171 1365176 4 4 1 1
2 172 768412 2 3 2 1
2 173 693478 2 2 1 1
2 174 692163 2 2 1 1
2 175 351977 1 1 1 1
2 176 358422 1 1 2 1
2 177 340753 1 1 1 1
2 178 358521 1 1 2 1
2 179 723537 2 2 2 1
2 180 799878 2 3 3 1
2 181 801759 2 3 3 1
2 182 1447458 4 4 2 1
2 183 1595002 4 4 3 1

3 184 1392670 4 4 3 1
3 185 787057 2 3 2 0
3 186 1476061 4 4 1 0
3 187 765883 2 3 1 0
3 188 1425936 4 4 1 0
3 189 736755 2 3 1 0
3 190 1466304 4 4 1 0
3 191 764352 2 3 1 0
3 192 1313984 4 4 1 0
3 193 734445 2 3 1 0
3 194 1457840 4 4 1 0
3 195 765560 2 3 1 0
3 196 1482452 4 4 1 0
3 197 735342 2 3 1 0
3 198 1371370 4 4 1 0
3 199 771414 2 3 1 0
3 200 1563722 4 4 2 0
3 201 731992 2 3 1 0
3 202 1454981 4 4 1 0
3 203 775156 2 3 1 0
3 204 1406996 4 4 1 0
3 205 734552 2 3 1 0
3 206 1540506 4 4 2 0
3 207 767351 2 3 2 0
3 208 1417037 4 4 2 0
3 209 777322 2 3 1 0
3 210 1399483 4 4 1 0
3 211 752654 2 3 1 0
3 212 1329795 4 4 1 0
3 213 704367 2 3 1 0
3 214 1412462 4 4 2 0
3 215 783520 2 3 2 0
3 216 1396484 4 4 1 0
3 217 710954 2 3 1 0
3 218 1366393 4 4 1 0
3 219 749433 2 3 1 0
3 220 1407508 4 4 1 0
3 221 730790 2 3 1 0
3 222 1182118 3 4 2 0
3 223 1475785 4 4 2 0
3 224 791771 2 3 2 0
3 225 1594878 4 4 3 0
3 226 747268 2 3 2 0
3 227 1582527 4 4 3 0
3 228 834599 3 3 3 0
3 229 802886 2 3 4 0
3 230 1583582 4 4 5 0
3 231 893783 3 3 5 0
3 232 829332 2 3 5 0
3 233 1739751 5 4 6 0
3 234 839702 3 3 5 0
3 235 875668 3 3 6 0
3 236 880021 3 3 7 0
3 237 899552 3 3 8 0
3 238 942967 3 3 9 0
3 239 944506 3 3 10 0
3 240 959916 3 3 11 0
3 241 986000 3 3 12 0
3 242 990351 3 3 13 0
3 243 1102726 3 3 14 0
3 244 1099932 3 3 14 0
3 245 1101573 3 3 14 0
3 246 1101114 3 3 14 0
3 247 1098285 3 3 14 0
3 248 1103972 3 3 14 0
3 249 1099773 3 3 14 0
3 250 1100277 3 3 14 0
3 251 1101614 3 3 14 0
3 252 1098488 3 3 14 0
3 253 1103385 3 3 14 0
3 254 1097927 3 3 14 0
3 255 1097394 3 3 14 0
3 256 1100030 3 3 14 0
3 257 1100876 3 3 14 0
3 258 1103687 3 3 14 0
3 259 1096491 3 3 14 0
3 260 1101996 3 3 14 0
3 261 1100733 3 3 14 0
3 262 1098284 3 3 14 0
3 263 1100880 3 3 14 0
3 264 1100148 3 3 14 0

4 265 748911 2 3 14 0
4 266 2055762 5 4 13 0
4 267 1109033 3 3 12 0
4 268 1033262 3 3 13 0
4 269 1136329 3 3 14 0
4 270 1147142 3 3 14 0
4 271 1144082 3 3 14 0
4 272 1141371 3 3 14 0
4 273 1144561 3 3 14 0
4 274 1141815 3 3 14 0
4 275 1140479 3 3 14 0
4 276 1137107 3 3 14 0
4 277 1139752 3 3 14 0
4 278 1138004 3 3 14 0
4 279 1137078 3 3 14 0
4 280 1138583 3 3 14 0
4 281 1139196 3 3 14 0
4 282 1138712 3 3 14 0
4 283 1136234 3 3 14 0
4 284 1138573 3 3 14 0
4 285 1138946 3 3 14 0
4 286 1137677 3 3 14 0
4 287 1123806 3 3 14 0
4 288 1098826 3 3 14 0
4 289 1104128 3 3 14 0
4 290 1101627 3 3 14 0
4 291 1104360 3 3 14 0
4 292 1099607 3 3 14 0
4 293 1104659 3 3 14 0
4 294 1100105 3 3 14 0
4 295 1103825 3 3 14 0
4 296 1099449 3 3 14 0
4 297 1103967 3 3 14 0
4 298 1100881 3 3 14 0
4 299 1102779 3 3 14 0
4 300 1099608 3 3 14 0
4 301 1104020 3 3 14 0
4 302 1098403 3 3 14 0
4 303 1106324 3 3 14 0
4 304 1096930 3 3 14 0
4 305 1102877 3 3 14 0
4 306 1100653 3 3 14 0
4 307 1104948 3 3 14 0
4 308 1099428 3 3 14 0
4 309 1104058 3 3 14 0
4 310 1098460 3 3 14 0
4 311 1101410 3 3 14 0
4 312 1101663 3 3 14 0
4 313 1100575 3 3 14 0
4 314 1102579 3 3 14 0
4 315 1098927 3 3 14 0
4 316 1101884 3 3 14 0
4 317 1099736 3 3 14 0
4 318 1099534 3 3 14 0
4 319 1101532 3 3 14 0
4 320 1098151 3 3 14 0
4 321 1098781 3 3 14 0
4 322 1103155 3 3 14 0
4 323 1098352 3 3 14 0
4 324 1100195 3 3 14 0
4 325 1098220 3 3 14 0
4 326 1107009 3 3 14 0
4 327 1096862 3 3 14 0
4 328 1105092 3 3 14 0
4 329 1098143 3 3 14 0
4 330 1099450 3 3 14 0
4 331 1101353 3 3 14 0
4 332 1097803 3 3 14 0
4 333 1098360 3 3 14 0
4 334 1104152 3 3 14 0
4 335 1097254 3 3 14 0
4 336 1097925 3 3 14 0
4 337 1100265 3 3 14 0
4 338 1100990 3 3 14 0
4 339 1100352 3 3 14 0
4 340 1097865 3 3 14 0
4 341 1100576 3 3 14 0
4 342 1101664 3 3 14 0
4 343 1097195 3 3 14 0

5 344 1837574 5 3 14 0
5 345 1100077 3 2 13 0
5 346 1137173 3 2 14 0
5 347 1142609 3 2 14 0
5 348 1141489 3 2 14 0
5 349 1141076 3 2 14 0
5 350 1139728 3 2 14 0
5 351 1136506 3 2 14 0
5 352 1137485 3 2 14 0
5 353 1136606 3 2 14 0
5 354 1134732 3 2 14 0
5 355 1136144 3 2 14 0
5 356 1134842 3 2 14 0
5 357 1133661 3 2 14 0
5 358 1133244 3 2 14 0
5 359 1134347 3 2 14 0
5 360 1133727 3 2 14 0
5 361 1132112 3 2 14 0
5 362 1133275 3 2 14 0
5 363 1132830 3 2 14 0
5 364 1131254 3 2 14 0
5 365 1132018 3 2 14 0
5 366 1115086 3 2 14 0
5 367 1098078 3 2 14 0
5 368 1097969 3 2 14 0
5 369 1100011 3 2 14 0
5 370 1099460 3 2 14 0
5 371 1098845 3 2 14 0
5 372 1098511 3 2 14 0
5 373 1096690 3 2 14 0
5 374 1098324 3 2 14 0
5 375 1097669 3 2 14 0
5 376 1098461 3 2 14 0
5 377 1098097 3 2 14 0
5 378 1097456 3 2 14 0
5 379 1097401 3 2 14 0
5 380 1098676 3 2 14 0
5 381 1098002 3 2 14 0
5 382 1098051 3 2 14 0
5 383 1097194 3 2 14 0
5 384 1098125 3 2 14 0
5 385 1097796 3 2 14 0
5 386 1096367 3 2 14 0
5 387 1098412 3 2 14 0
5 388 1097098 3 2 14 0
5 389 1098023 3 2 14 0
5 390 1096569 3 2 14 0
5 391 1097771 3 2 14 0
5 392 1097376 3 2 14 0
5 393 1096428 3 2 14 0
5 394 1097233 3 2 14 0
5 395 1096812 3 2 14 0
5 396 1097355 3 2 14 0
5 397 1096342 3 2 14 0
5 398 1097242 3 2 14 0
5 399 1096274 3 2 14 0
5 400 1095113 3 2 14 0
5 401 1096810 3 2 14 0
5 402 1096703 3 2 14 0
5 403 1096412 3 2 14 0
5 404 1095771 3 2 14 0
5 405 1096958 3 2 14 0
5 406 1097236 3 2 14 0
5 407 1095501 3 2 14 0
5 408 1096499 3 2 14 0
5 409 1096923 3 2 14 0
5 410 1096469 3 2 14 0
5 411 1094658 3 2 14 0
5 412 1096680 3 2 14 0
5 413 1097338 3 2 14 0
5 414 1095457 3 2 14 0
5 415 1096469 3 2 14 0
5 416 1096717 3 2 14 0
5 417 1096490 3 2 14 0
5 418 1094118 3 2 14 0
5 419 1096219 3 2 14 0
5 420 1096454 3 2 14 0
5 421 1094956 3 2 14 0
5 422 1096099 3 2 14 0
5 423 1096644 3 2 14 0

6 424 1813194 5 2 14 0
6 425 524963 2 1 13 0
6 426 1013439 3 2 13 0
6 427 1138987 3 2 14 0
6 428 1141056 3 2 14 0
6 429 1139997 3 2 14 0
6 430 1137279 3 2 14 0
6 431 1137640 3 2 14 0
6 432 1135933 3 2 14 0
6 433 1134278 3 2 14 0
6 434 1134852 3 2 14 0
6 435 1134652 3 2 14 0
6 436 1133785 3 2 14 0
6 437 1132801 3 2 14 0
6 438 1131896 3 2 14 0
6 439 1132175 3 2 14 0
6 440 1130625 3 2 14 0
6 441 1131981 3 2 14 0
6 442 1131681 3 2 14 0
6 443 1131136 3 2 14 0
6 444 1129435 3 2 14 0
6 445 1130830 3 2 14 0
6 446 1130248 3 2 14 0
6 447 1105097 3 2 14 0
6 448 1097710 3 2 14 0
6 449 1098298 3 2 14 0
6 450 1097438 3 2 14 0
6 451 1098090 3 2 14 0
6 452 1097534 3 2 14 0
6 453 1098372 3 2 14 0
6 454 1095999 3 2 14 0
6 455 1098037 3 2 14 0
6 456 1097321 3 2 14 0
6 457 1097590 3 2 14 0
6 458 1096353 3 2 14 0
6 459 1097522 3 2 14 0
6 460 1096336 3 2 14 0
6 461 1097065 3 2 14 0
6 462 1096828 3 2 14 0
6 463 1096803 3 2 14 0
6 464 1097381 3 2 14 0
6 465 1095946 3 2 14 0
6 466 1086403 3 2 14 0
6 467 1096642 3 2 14 0
6 468 1082277 3 2 14 0
6 469 1094442 3 2 14 0
6 470 1096400 3 2 14 0
6 471 1096645 3 2 14 0
6 472 1095160 3 2 14 0
6 473 1095759 3 2 14 0
6 474 1096085 3 2 14 0
6 475 1096550 3 2 14 0
6 476 1094990 3 2 14 0
6 477 1096378 3 2 14 0
6 478 1096545 3 2 14 0
6 479 1095038 3 2 14 0
6 480 1095498 3 2 14 0
6 481 1095445 3 2 14 0
6 482 1095062 3 2 14 0
6 483 1094298 3 2 14 0
6 484 1095819 3 2 14 0
6 485 1095389 3 2 14 0
6 486 1094915 3 2 14 0
6 487 1096095 3 2 14 0
6 488 1095187 3 2 14 0
6 489 1095380 3 2 14 0
6 490 1094321 3 2 14 0
6 491 1095332 3 2 14 0
6 492 1095657 3 2 14 0
6 493 1094175 3 2 14 0
6 494 1095364 3 2 14 0
6 495 1095597 3 2 14 0
6 496 1095163 3 2 14 0
6 497 1094665 3 2 14 0
6 498 1095626 3 2 14 0
6 499 1094797 3 2 14 0
6 500 1093983 3 2 14 0
6 501 1095297 3 2 14 0
6 502 1093586 3 2 14 0
6 503 1094543 3 2 14 0

7 504 71917 1 2 14 0
7 505 1140492 3 3 13 0
7 506 1155199 3 3 14 0
7 507 1149964 3 3 14 0
7 508 1155982 3 3 14 0
7 509 1146636 3 3 14 0
7 510 1149428 3 3 14 0
7 511 1143393 3 3 14 0
7 512 1144094 3 3 14 0
7 513 1143621 3 3 14 0
7 514 1143808 3 3 14 0
7 515 1142668 3 3 14 0
7 516 1140895 3 3 14 0
7 517 1140128 3 3 14 0
7 518 1139846 3 3 14 0
7 519 1139681 3 3 14 0
7 520 1140739 3 3 14 0
7 521 1139574 3 3 14 0
7 522 1138413 3 3 14 0
7 523 1138544 3 3 14 0
7 524 1138962 3 3 14 0
7 525 1137528 3 3 14 0
7 526 1135566 3 3 14 0
7 527 1135116 3 3 14 0
7 528 1101734 3 3 14 0
7 529 1102592 3 3 14 0
7 530 1107407 3 3 14 0
7 531 1101882 3 3 14 0
7 532 1105667 3 3 14 0
7 533 1104497 3 3 14 0
7 534 1100897 3 3 14 0
7 535 1106491 3 3 14 0
7 536 1101838 3 3 14 0
7 537 1105884 3 3 14 0
7 538 1100662 3 3 14 0
7 539 1105696 3 3 14 0
7 540 1101913 3 3 14 0
7 541 1106009 3 3 14 0
7 542 1102529 3 3 14 0
7 543 1102253 3 3 14 0
7 544 1103777 3 3 14 0
7 545 1102238 3 3 14 0
7 546 1105212 3 3 14 0
7 547 1100343 3 3 14 0
7 548 1105993 3 3 14 0
7 549 1100803 3 3 14 0
7 550 1103079 3 3 14 0
7 551 1105400 3 3 14 0
7 552 1103591 3 3 14 0
7 553 1101117 3 3 14 0
7 554 1102501 3 3 14 0
7 555 1102501 3 3 14 0
7 556 1107916 3 3 14 0
7 557 1103579 3 3 14 0
7 558 1101698 3 3 14 0
7 559 1099842 3 3 14 0
7 560 1104546 3 3 14 0
7 561 1100929 3 3 14 0
7 562 1103118 3 3 14 0
7 563 1101024 3 3 14 0
7 564 1103263 3 3 14 0
7 565 1100373 3 3 14 0
7 566 1101859 3 3 14 0
7 567 1103021 3 3 14 0
7 568 1101332 3 3 14 0
7 569 1103302 3 3 14 0
7 570 1101614 3 3 14 0
7 571 1107149 3 3 14 0
7 572 1098318 3 3 14 0
7 573 1104746 3 3 14 0
7 574 1099306 3 3 14 0
7 575 1100768 3 3 14 0
7 576 1101698 3 3 14 0
7 577 1100166 3 3 14 0
7 578 1104202 3 3 14 0
7 579 1097221 3 3 14 0
7 580 1100390 3 3 14 0
7 581 1102050 3 3 14 0
7 582 1102057 3 3 14 0
7 583 1098704 3 3 14 0
7 584 1103359 3 3 14 0

8 585 1535000 4 3 14 0
8 586 1186824 3 2 14 0
8 587 1144038 3 2 14 0
8 588 1143252 3 2 14 0
8 589 1139983 3 2 14 0
8 590 1140001 3 2 14 0
8 591 1138342 3 2 14 0
8 592 1137349 3 2 14 0
8 593 1134903 3 2 14 0
8 594 1127707 3 2 14 0
8 595 1135314 3 2 14 0
8 596 1132933 3 2 14 0
8 597 1134149 3 2 14 0
8 598 1132976 3 2 14 0
8 599 1132697 3 2 14 0
8 600 1132047 3 2 14 0
8 601 1132691 3 2 14 0
8 602 1132348 3 2 14 0
8 603 1130549 3 2 14 0
8 604 1132128 3 2 14 0
8 605 1131361 3 2 14 0
8 606 1131135 3 2 14 0
8 607 1119919 3 2 14 0
8 608 1096110 3 2 14 0
8 609 1097296 3 2 14 0
8 610 1098738 3 2 14 0
8 611 1096496 3 2 14 0
8 612 1098650 3 2 14 0
8 613 1097608 3 2 14 0
8 614 1090601 3 2 14 0
8 615 1089247 3 2 14 0
8 616 1097993 3 2 14 0
8 617 1082440 3 2 14 0
8 618 1095399 3 2 14 0
8 619 1097104 3 2 14 0
8 620 1096495 3 2 14 0
8 621 1096937 3 2 14 0
8 622 1095944 3 2 14 0
8 623 1096753 3 2 14 0
8 624 1096506 3 2 14 0
8 625 1095460 3 2 14 0
8 626 1096544 3 2 14 0
8 627 1096700 3 2 14 0
8 628 1097085 3 2 14 0
8 629 1094802 3 2 14 0
8 630 1096288 3 2 14 0
8 631 1096075 3 2 14 0
8 632 1095153 3 2 14 0
8 633 1095787 3 2 14 0
8 634 1095694 3 2 14 0
8 635 1095038 3 2 14 0
8 636 1095953 3 2 14 0
8 637 1095435 3 2 14 0
8 638 1096493 3 2 14 0
8 639 1094870 3 2 14 0
8 640 1095279 3 2 14 0
8 641 1094339 3 2 14 0
8 642 1094458 3 2 14 0
8 643 1095810 3 2 14 0
8 644 1087517 3 2 14 0
8 645 1096115 3 2 14 0
8 646 1094062 3 2 14 0
8 647 1095661 3 2 14 0
8 648 1095643 3 2 14 0
8 649 1093783 3 2 14 0
8 650 1095274 3 2 14 0
8 651 1095388 3 2 14 0
8 652 1095693 3 2 14 0
8 653 1094178 3 2 14 0
8 654 1095379 3 2 14 0
8 655 1095215 3 2 14 0
8 656 1094036 3 2 14 0
8 657 1095021 3 2 14 0
8 658 1094934 3 2 14 0
8 659 1094605 3 2 14 0
8 660 1093921 3 2 14 0
8 661 1094984 3 2 14 0
8 662 1094210 3 2 14 0
8 663 1094839 3 2 14 0
8 664 1094165 3 2 14 0

9 665 844612 3 2 14 0
9 666 1231978 3 2 14 0
9 667 1145936 3 2 14 0
9 668 1142211 3 2 14 0
9 669 1142002 3 2 14 0
9 670 1140789 3 2 14 0
9 671 1139526 3 2 14 0
9 672 1136534 3 2 14 0
9 673 1136055 3 2 14 0
9 674 1136368 3 2 14 0
9 675 1134162 3 2 14 0
9 676 1134667 3 2 14 0
9 677 1134067 3 2 14 0
9 678 1133927 3 2 14 0
9 679 1131426 3 2 14 0
9 680 1133727 3 2 14 0
9 681 1132377 3 2 14 0
9 682 1131676 3 2 14 0
9 683 1132696 3 2 14 0
9 684 1131648 3 2 14 0
9 685 1130889 3 2 14 0
9 686 1130269 3 2 14 0
9 687 1130606 3 2 14 0
9 688 1106176 3 2 14 0
9 689 1096435 3 2 14 0
9 690 1097947 3 2 14 0
9 691 1097845 3 2 14 0
9 692 1097898 3 2 14 0
9 693 1096769 3 2 14 0
9 694 1097699 3 2 14 0
9 695 1097611 3 2 14 0
9 696 1095880 3 2 14 0
9 697 1096532 3 2 14 0
9 698 1096936 3 2 14 0
9 699 1094801 3 2 14 0
9 700 1097158 3 2 14 0
9 701 1095505 3 2 14 0
9 702 1096388 3 2 14 0
9 703 1095723 3 2 14 0
9 704 1096315 3 2 14 0
9 705 1096778 3 2 14 0
9 706 1095481 3 2 14 0
9 707 1095841 3 2 14 0
9 708 1096386 3 2 14 0
9 709 1096299 3 2 14 0
9 710 1094360 3 2 14 0
9 711 1096168 3 2 14 0
9 712 1096520 3 2 14 0
9 713 1094972 3 2 14 0
9 714 1095813 3 2 14 0
9 715 1094269 3 2 14 0
9 716 1096000 3 2 14 0
9 717 1094363 3 2 14 0
9 718 1095823 3 2 14 0
9 719 1095646 3 2 14 0
9 720 1094436 3 2 14 0
9 721 1093748 3 2 14 0
9 722 1094936 3 2 14 0
9 723 1094628 3 2 14 0
9 724 1093957 3 2 14 0
9 725 1095063 3 2 14 0
9 726 1095661 3 2 14 0
9 727 1094690 3 2 14 0
9 728 1095405 3 2 14 0
9 729 1094066 3 2 14 0
9 730 1094344 3 2 14 0
9 731 1094059 3 2 14 0
9 732 1094455 3 2 14 0
9 733 1094832 3 2 14 0
9 734 1093009 3 2 14 0
9 735 1095271 3 2 14 0
9 736 1094784 3 2 14 0
9 737 1092717 3 2 14 0
9 738 1095327 3 2 14 0
9 739 1095321 3 2 14 0
9 740 1093824 3 2 14 0
9 741 1093638 3 2 14 0
9 742 1094891 3 2 14 0
9 743 1093912 3 2 14 0
9 744 1093607 3 2 14 0

10 745 67258 1 2 14 0
10 746 1071379 3 3 13 0
10 747 1153216 3 3 14 0
10 748 1151245 3 3 14 0
10 749 1152478 3 3 14 0
10 750 1147510 3 3 14 0
10 751 1148516 3 3 14 0
10 752 1144065 3 3 14 0
10 753 1147843 3 3 14 0
10 754 1144758 3 3 14 0
10 755 1141759 3 3 14 0
10 756 1140045 3 3 14 0
10 757 1141516 3 3 14 0
10 758 1140685 3 3 14 0
10 759 1140898 3 3 14 0
10 760 1138943 3 3 14 0
10 761 1139333 3 3 14 0
10 762 1139297 3 3 14 0
10 763 1139267 3 3 14 0
10 764 1137716 3 3 14 0
10 765 1137821 3 3 14 0
10 766 1130915 3 3 14 0
10 767 1140384 3 3 14 0
10 768 1139278 3 3 14 0
10 769 1101653 3 3 14 0
10 770 1103213 3 3 14 0
10 771 1105326 3 3 14 0
10 772 1104271 3 3 14 0
10 773 1102228 3 3 14 0
10 774 1106078 3 3 14 0
10 775 1102117 3 3 14 0
10 776 1102599 3 3 14 0
10 777 1104625 3 3 14 0
10 778 1101558 3 3 14 0
10 779 1107628 3 3 14 0
10 780 1099525 3 3 14 0
10 781 1104815 3 3 14 0
10 782 1102145 3 3 14 0
10 783 1103923 3 3 14 0
10 784 1101433 3 3 14 0
10 785 1102785 3 3 14 0
10 786 1104963 3 3 14 0
10 787 1103439 3 3 14 0
10 788 1101674 3 3 14 0
10 789 1104029 3 3 14 0
10 790 1103983 3 3 14 0
10 791 1105098 3 3 14 0
10 792 1099277 3 3 14 0
10 793 1104034 3 3 14 0
10 794 1098168 3 3 14 0
10 795 1105132 3 3 14 0
10 796 1099934 3 3 14 0
10 797 1103703 3 3 14 0
10 798 1101542 3 3 14 0
10 799 1103101 3 3 14 0
10 800 1105454 3 3 14 0
10 801 1099279 3 3 14 0
10 802 1104433 3 3 14 0
10 803 1100306 3 3 14 0
10 804 1106901 3 3 14 0
10 805 1097547 3 3 14 0
10 806 1103495 3 3 14 0
10 807 1100898 3 3 14 0
10 808 1102783 3 3 14 0
10 809 1100517 3 3 14 0
10 810 1099226 3 3 14 0
10 811 1099512 3 3 14 0
10 812 1102974 3 3 14 0
10 813 1100532 3 3 14 0
10 814 1100156 3 3 14 0
10 815 1103376 3 3 14 0
10 816 1101197 3 3 14 0
10 817 1103594 3 3 14 0
10 818 1097235 3 3 14 0
10 819 1103779 3 3 14 0
10 820 1101903 3 3 14 0
10 821 1103993 3 3 14 0
10 822 1101429 3 3 14 0
10 823 1102733 3 3 14 0
10 824 1099444 3 3 14 0
10 825 1103909 3 3 14 0
