run iteration throughput state cores frequency explore
10 295 2554 2 1 1 0
10 296 4960 4 2 1 0
10 297 2623 2 1 1 0
10 298 4820 4 2 1 0
10 299 2640 2 1 1 0
10 300 4602 3 2 1 0
10 301 2390 2 1 1 0
10 302 4668 3 2 1 0
10 303 2596 2 1 1 0
10 304 4850 4 2 1 0
10 305 2693 2 1 1 0
10 306 4928 4 2 1 0
10 307 2731 2 1 1 0
10 308 5182 4 2 1 0
10 309 2615 2 1 1 0
10 310 5020 4 2 1 0
10 311 2689 2 1 1 0
10 312 5072 4 2 1 0
10 313 2783 2 1 1 0
10 314 5205 4 2 1 0
10 315 2730 2 1 1 0
10 316 5368 4 2 1 0
10 317 2861 2 1 1 0
10 318 5253 4 2 1 0
10 319 2883 2 1 1 0
10 320 5142 4 2 1 0
10 321 2807 2 1 1 0
10 322 5681 4 2 1 0
10 323 2856 2 1 1 0
